player_name,team,position,date,opponent,is_home,points,rebounds,assists,steals,blocks,three_pm
Alperen Sengun,HOU,C,2025-12-15,DEN,0,33,10,10,2,1,0
Alperen Sengun,HOU,C,2025-12-11,LAC,1,22,15,5,4,0,0
Alperen Sengun,HOU,C,2025-12-03,SAC,1,28,10,3,4,0,0
Alperen Sengun,HOU,C,2025-12-01,UTA,0,31,8,14,2,5,1
Alperen Sengun,HOU,C,2025-11-30,UTA,0,27,4,5,1,0,0
Alperen Sengun,HOU,C,2025-11-26,GSW,0,16,6,6,1,0,0
Alperen Sengun,HOU,C,2025-11-24,PHX,0,18,5,5,0,1,2
Alperen Sengun,HOU,C,2025-11-21,DEN,1,14,5,6,1,0,0
Alperen Sengun,HOU,C,2025-11-19,CLE,0,28,11,7,1,1,0
Alperen Sengun,HOU,C,2025-11-16,ORL,1,30,12,8,0,2,0
Alperen Sengun,HOU,C,2025-11-14,POR,1,25,10,9,3,3,4
Alperen Sengun,HOU,C,2025-11-12,WAS,1,16,13,6,0,0,2
Alperen Sengun,HOU,C,2025-11-09,MIL,0,23,11,7,0,0,1
Alperen Sengun,HOU,C,2025-11-07,SAS,0,25,9,8,1,1,1
Alperen Sengun,HOU,C,2025-11-05,MEM,0,20,16,7,1,1,0
Alperen Sengun,HOU,C,2025-11-03,DAL,1,26,11,6,1,0,0
Alperen Sengun,HOU,C,2025-11-01,BOS,0,16,10,9,1,2,1
Alperen Sengun,HOU,C,2025-10-29,TOR,0,18,8,9,2,2,1
Alperen Sengun,HOU,C,2025-10-27,BKN,1,21,6,6,1,0,2
Alperen Sengun,HOU,C,2025-10-24,DET,1,17,7,7,3,0,0
Alperen Sengun,HOU,C,2025-10-21,OKC,0,39,11,7,2,1,5
Andrew Wiggins,MIA,SF,2025-12-15,TOR,1,10,2,2,2,3,2
Andrew Wiggins,MIA,SF,2025-12-09,ORL,0,19,2,2,1,1,3
Andrew Wiggins,MIA,SF,2025-12-06,SAC,1,13,4,4,0,0,1
Andrew Wiggins,MIA,SF,2025-12-05,ORL,0,13,5,1,1,3,2
Andrew Wiggins,MIA,SF,2025-12-03,DAL,0,11,6,5,1,1,1
Andrew Wiggins,MIA,SF,2025-12-01,LAC,1,22,9,3,0,3,2
Andrew Wiggins,MIA,SF,2025-11-29,DET,1,31,6,4,3,0,2
Andrew Wiggins,MIA,SF,2025-11-26,MIL,1,11,2,3,0,2,1
Andrew Wiggins,MIA,SF,2025-11-19,GSW,1,17,6,1,2,1,2
Andrew Wiggins,MIA,SF,2025-11-17,NYK,1,6,4,4,0,1,0
Andrew Wiggins,MIA,SF,2025-11-14,NYK,0,15,7,3,0,1,1
Andrew Wiggins,MIA,SF,2025-11-12,CLE,1,17,9,6,0,2,2
Andrew Wiggins,MIA,SF,2025-11-10,CLE,1,23,2,5,1,0,2
Andrew Wiggins,MIA,SF,2025-11-08,POR,1,15,3,1,2,1,2
Andrew Wiggins,MIA,SF,2025-11-07,CHA,1,22,4,4,1,1,4
Andrew Wiggins,MIA,SF,2025-11-05,DEN,0,22,4,5,2,1,3
Andrew Wiggins,MIA,SF,2025-11-03,LAC,0,17,2,2,1,1,3
Andrew Wiggins,MIA,SF,2025-11-02,LAL,0,15,9,1,1,1,1
Andrew Wiggins,MIA,SF,2025-10-30,SAS,0,24,6,2,2,0,2
Andrew Wiggins,MIA,SF,2025-10-28,CHA,1,21,2,2,3,1,3
Andrew Wiggins,MIA,SF,2025-10-26,NYK,1,9,5,2,0,1,1
Andrew Wiggins,MIA,SF,2025-10-24,MEM,0,10,7,3,1,1,0
Andrew Wiggins,MIA,SF,2025-10-22,ORL,0,18,4,1,1,1,1
Anfernee Simons,BOS,PG,2025-12-15,DET,1,9,0,1,0,0,0
Anfernee Simons,BOS,PG,2025-12-11,MIL,0,7,0,2,1,0,1
Anfernee Simons,BOS,PG,2025-12-07,TOR,0,12,3,2,0,0,2
Anfernee Simons,BOS,PG,2025-12-05,LAL,1,8,4,2,0,0,2
Anfernee Simons,BOS,PG,2025-12-04,WAS,0,16,2,3,2,0,4
Anfernee Simons,BOS,PG,2025-12-02,NYK,1,12,1,3,0,0,1
Anfernee Simons,BOS,PG,2025-11-30,CLE,0,18,1,2,1,0,2
Anfernee Simons,BOS,PG,2025-11-29,MIN,0,5,1,1,0,0,1
Anfernee Simons,BOS,PG,2025-11-26,DET,1,5,1,4,0,1,1
Anfernee Simons,BOS,PG,2025-11-23,ORL,1,23,5,2,0,0,4
Anfernee Simons,BOS,PG,2025-11-21,BKN,1,23,3,4,2,0,2
Anfernee Simons,BOS,PG,2025-11-18,BKN,0,11,4,5,0,0,2
Anfernee Simons,BOS,PG,2025-11-16,LAC,1,0,0,2,0,0,0
Anfernee Simons,BOS,PG,2025-11-12,MEM,1,6,4,7,0,0,2
Anfernee Simons,BOS,PG,2025-11-11,PHI,0,17,4,5,0,0,3
Anfernee Simons,BOS,PG,2025-11-09,ORL,0,25,1,3,0,0,5
Anfernee Simons,BOS,PG,2025-11-07,ORL,0,11,2,2,0,1,3
Anfernee Simons,BOS,PG,2025-11-05,WAS,1,18,0,2,1,0,4
Anfernee Simons,BOS,PG,2025-11-03,UTA,1,15,1,2,0,0,2
Anfernee Simons,BOS,PG,2025-11-01,HOU,1,3,1,0,0,0,1
Anfernee Simons,BOS,PG,2025-10-31,PHI,0,19,4,2,0,1,3
Anfernee Simons,BOS,PG,2025-10-29,CLE,1,14,0,2,0,0,4
Anfernee Simons,BOS,PG,2025-10-27,NOP,0,25,6,1,1,0,6
Anfernee Simons,BOS,PG,2025-10-26,DET,0,12,1,0,0,0,2
Anfernee Simons,BOS,PG,2025-10-24,NYK,0,10,1,4,3,0,1
Anfernee Simons,BOS,PG,2025-10-22,PHI,1,13,4,1,1,1,2
Anthony Davis,DAL,C,2025-12-12,BKN,1,24,14,3,3,2,0
Anthony Davis,DAL,C,2025-12-06,HOU,1,29,8,2,2,1,0
Anthony Davis,DAL,C,2025-12-05,OKC,0,2,8,6,0,1,0
Anthony Davis,DAL,C,2025-12-03,MIA,1,17,17,4,1,3,2
Anthony Davis,DAL,C,2025-12-01,DEN,0,32,13,4,1,2,2
Anthony Davis,DAL,C,2025-11-28,LAL,0,12,5,5,0,3,0
Anthony Davis,DAL,C,2025-10-29,IND,1,4,4,0,1,0,0
Anthony Davis,DAL,C,2025-10-27,OKC,1,26,11,3,0,1,1
Anthony Davis,DAL,C,2025-10-26,TOR,1,25,10,3,3,2,0
Anthony Davis,DAL,C,2025-10-24,WAS,1,27,13,4,2,2,0
Anthony Davis,DAL,C,2025-10-22,SAS,1,22,13,1,2,1,2
Anthony Edwards,MIN,SG,2025-12-08,PHX,1,40,9,2,1,0,3
Anthony Edwards,MIN,SG,2025-12-06,LAC,1,15,6,4,1,2,0
Anthony Edwards,MIN,SG,2025-12-04,NOP,0,11,6,4,1,3,2
Anthony Edwards,MIN,SG,2025-12-02,NOP,0,44,5,4,0,1,6
Anthony Edwards,MIN,SG,2025-11-30,SAS,1,32,3,6,0,0,4
Anthony Edwards,MIN,SG,2025-11-29,BOS,1,39,2,5,0,1,5
Anthony Edwards,MIN,SG,2025-11-26,OKC,0,31,8,5,0,0,5
Anthony Edwards,MIN,SG,2025-11-24,SAC,0,43,7,4,3,1,5
Anthony Edwards,MIN,SG,2025-11-21,PHX,0,41,5,4,4,1,5
Anthony Edwards,MIN,SG,2025-11-19,WAS,1,18,2,2,2,1,1
Anthony Edwards,MIN,SG,2025-11-17,DAL,1,13,4,3,2,0,1
Anthony Edwards,MIN,SG,2025-11-15,DEN,1,26,8,6,3,2,0
Anthony Edwards,MIN,SG,2025-11-14,SAC,1,30,4,4,2,0,1
Anthony Edwards,MIN,SG,2025-11-10,UTA,0,35,6,6,0,1,5
Anthony Edwards,MIN,SG,2025-11-09,SAC,0,26,4,5,2,0,5
Anthony Edwards,MIN,SG,2025-11-07,UTA,1,37,5,1,1,1,7
Anthony Edwards,MIN,SG,2025-11-05,NYK,0,15,2,5,2,0,3
Anthony Edwards,MIN,SG,2025-10-26,IND,1,5,1,0,0,0,1
Anthony Edwards,MIN,SG,2025-10-24,LAL,0,31,4,5,0,1,3
Anthony Edwards,MIN,SG,2025-10-22,POR,0,41,7,1,0,1,5
Austin Reaves,LAL,SG,2025-12-10,SAS,1,15,8,7,0,1,2
Austin Reaves,LAL,SG,2025-12-07,PHI,0,11,4,4,1,1,2
Austin Reaves,LAL,SG,2025-12-05,BOS,0,36,3,8,0,0,3
Austin Reaves,LAL,SG,2025-12-04,TOR,0,44,5,10,0,0,5
Austin Reaves,LAL,SG,2025-12-01,PHX,1,16,4,3,0,0,3
Austin Reaves,LAL,SG,2025-11-30,NOP,1,33,5,8,1,1,4
Austin Reaves,LAL,SG,2025-11-28,DAL,1,38,8,3,0,0,6
Austin Reaves,LAL,SG,2025-11-25,LAC,1,31,9,3,3,0,2
Austin Reaves,LAL,SG,2025-11-23,UTA,0,22,10,4,1,0,1
Austin Reaves,LAL,SG,2025-11-18,UTA,1,26,5,1,1,0,1
Austin Reaves,LAL,SG,2025-11-15,MIL,0,25,6,8,1,0,5
Austin Reaves,LAL,SG,2025-11-14,NOP,0,31,4,7,1,1,2
Austin Reaves,LAL,SG,2025-11-12,OKC,0,13,5,3,1,0,0
Austin Reaves,LAL,SG,2025-11-10,CHA,0,24,5,7,2,0,2
Austin Reaves,LAL,SG,2025-11-02,MIA,1,26,4,11,0,0,4
Austin Reaves,LAL,SG,2025-10-31,MEM,0,21,4,4,1,0,2
Austin Reaves,LAL,SG,2025-10-29,MIN,0,28,1,16,2,0,3
Austin Reaves,LAL,SG,2025-10-27,POR,1,41,4,5,3,0,3
Austin Reaves,LAL,SG,2025-10-26,SAC,0,51,11,9,2,0,6
Austin Reaves,LAL,SG,2025-10-24,MIN,1,25,7,11,0,0,2
Austin Reaves,LAL,SG,2025-10-21,GSW,1,26,5,9,2,0,1
Bam Adebayo,MIA,C,2025-12-15,TOR,1,20,10,2,1,0,1
Bam Adebayo,MIA,C,2025-12-09,ORL,0,19,8,2,1,3,0
Bam Adebayo,MIA,C,2025-12-06,SAC,1,9,7,3,0,0,0
Bam Adebayo,MIA,C,2025-12-05,ORL,0,24,15,3,2,2,2
Bam Adebayo,MIA,C,2025-12-03,DAL,0,21,7,1,1,0,1
Bam Adebayo,MIA,C,2025-12-01,LAC,1,27,14,3,2,2,5
Bam Adebayo,MIA,C,2025-11-29,DET,1,15,10,1,2,1,1
Bam Adebayo,MIA,C,2025-11-26,MIL,1,17,11,2,0,1,1
Bam Adebayo,MIA,C,2025-11-24,DAL,1,17,6,1,1,2,0
Bam Adebayo,MIA,C,2025-11-23,PHI,0,18,13,1,1,0,1
Bam Adebayo,MIA,C,2025-11-21,CHI,0,18,7,5,0,3,2
Bam Adebayo,MIA,C,2025-11-19,GSW,1,20,7,3,1,2,3
Bam Adebayo,MIA,C,2025-11-05,DEN,0,2,1,0,0,0,0
Bam Adebayo,MIA,C,2025-11-03,LAC,0,25,10,4,2,0,2
Bam Adebayo,MIA,C,2025-11-02,LAL,0,17,8,5,3,1,1
Bam Adebayo,MIA,C,2025-10-30,SAS,0,31,10,3,1,1,4
Bam Adebayo,MIA,C,2025-10-28,CHA,1,26,6,2,0,0,3
Bam Adebayo,MIA,C,2025-10-26,NYK,1,19,13,3,1,0,1
Bam Adebayo,MIA,C,2025-10-24,MEM,0,24,5,4,1,0,4
Bam Adebayo,MIA,C,2025-10-22,ORL,0,15,12,2,0,0,1
Bradley Beal,LAC,SG,2025-11-08,PHX,1,12,0,3,1,0,2
Bradley Beal,LAC,SG,2025-11-06,PHX,0,5,1,1,0,0,1
Bradley Beal,LAC,SG,2025-11-03,MIA,1,12,1,2,1,0,2
Bradley Beal,LAC,SG,2025-10-31,NOP,1,9,1,2,0,0,1
Bradley Beal,LAC,SG,2025-10-24,PHX,1,6,1,2,0,0,0
Bradley Beal,LAC,SG,2025-10-22,UTA,0,5,1,0,1,0,1
Brandon Ingram,TOR,SF,2025-12-15,MIA,0,28,5,5,0,1,5
Brandon Ingram,TOR,SF,2025-12-09,NYK,1,31,6,6,2,0,3
Brandon Ingram,TOR,SF,2025-12-07,BOS,1,30,4,3,0,0,4
Brandon Ingram,TOR,SF,2025-12-05,CHA,1,7,9,2,0,0,1
Brandon Ingram,TOR,SF,2025-12-04,LAL,1,20,7,7,0,1,0
Brandon Ingram,TOR,SF,2025-12-02,POR,1,21,6,3,0,0,1
Brandon Ingram,TOR,SF,2025-11-30,NYK,0,14,1,4,0,0,2
Brandon Ingram,TOR,SF,2025-11-29,CHA,0,22,6,4,0,0,1
Brandon Ingram,TOR,SF,2025-11-26,IND,1,26,8,0,2,1,1
Brandon Ingram,TOR,SF,2025-11-24,CLE,1,37,7,2,1,0,5
Brandon Ingram,TOR,SF,2025-11-23,BKN,1,14,6,4,2,0,2
Brandon Ingram,TOR,SF,2025-11-21,WAS,1,24,8,6,2,1,0
Brandon Ingram,TOR,SF,2025-11-19,PHI,0,22,0,5,0,0,2
Brandon Ingram,TOR,SF,2025-11-17,CHA,1,27,6,3,2,3,3
Brandon Ingram,TOR,SF,2025-11-15,IND,0,19,5,2,3,0,0
Brandon Ingram,TOR,SF,2025-11-13,CLE,0,11,5,4,0,1,0
Brandon Ingram,TOR,SF,2025-11-11,BKN,0,25,5,4,1,1,1
Brandon Ingram,TOR,SF,2025-11-08,PHI,0,21,8,5,0,0,0
Brandon Ingram,TOR,SF,2025-11-07,ATL,0,20,6,4,1,1,2
Brandon Ingram,TOR,SF,2025-11-04,MIL,1,13,8,4,0,2,0
Brandon Ingram,TOR,SF,2025-11-02,MEM,1,26,7,4,0,1,1
Brandon Ingram,TOR,SF,2025-10-31,CLE,0,20,8,5,2,0,0
Brandon Ingram,TOR,SF,2025-10-29,HOU,1,29,2,4,1,1,5
Brandon Ingram,TOR,SF,2025-10-27,SAS,0,14,3,5,0,0,0
Brandon Ingram,TOR,SF,2025-10-26,DAL,0,22,6,3,2,0,2
Brandon Ingram,TOR,SF,2025-10-24,MIL,1,29,6,3,0,1,3
Brandon Ingram,TOR,SF,2025-10-22,ATL,0,16,9,3,2,0,0
Brandon Miller,CHA,SF,2025-12-14,CLE,0,25,13,6,1,0,5
Brandon Miller,CHA,SF,2025-12-12,CHI,1,18,5,4,1,2,2
Brandon Miller,CHA,SF,2025-12-07,DEN,1,17,5,5,1,1,4
Brandon Miller,CHA,SF,2025-12-05,TOR,0,12,3,2,1,1,1
Brandon Miller,CHA,SF,2025-11-29,TOR,1,7,2,3,0,2,0
Brandon Miller,CHA,SF,2025-11-28,CHI,1,27,5,1,0,3,5
Brandon Miller,CHA,SF,2025-11-26,NYK,1,18,4,3,2,0,4
Brandon Miller,CHA,SF,2025-11-22,LAC,1,21,1,3,1,1,2
Brandon Miller,CHA,SF,2025-10-25,PHI,0,4,0,1,0,0,0
Brandon Miller,CHA,SF,2025-10-22,BKN,1,25,0,7,1,1,2
Cade Cunningham,DET,PG,2025-12-15,BOS,0,32,4,10,1,0,6
Cade Cunningham,DET,PG,2025-12-12,ATL,1,15,1,6,2,2,2
Cade Cunningham,DET,PG,2025-12-06,MIL,1,23,6,12,0,1,3
Cade Cunningham,DET,PG,2025-12-05,POR,1,29,4,9,3,1,2
Cade Cunningham,DET,PG,2025-12-03,MIL,0,17,7,7,1,0,1
Cade Cunningham,DET,PG,2025-12-01,ATL,1,18,8,8,6,3,0
Cade Cunningham,DET,PG,2025-11-29,MIA,0,29,4,8,2,1,1
Cade Cunningham,DET,PG,2025-11-28,ORL,1,39,13,11,0,0,4
Cade Cunningham,DET,PG,2025-11-26,BOS,0,42,8,5,1,1,4
Cade Cunningham,DET,PG,2025-11-24,IND,0,24,11,6,0,0,0
Cade Cunningham,DET,PG,2025-11-22,MIL,0,29,8,10,1,1,3
Cade Cunningham,DET,PG,2025-11-18,ATL,0,25,6,10,2,0,1
Cade Cunningham,DET,PG,2025-11-10,WAS,1,46,12,11,5,2,2
Cade Cunningham,DET,PG,2025-11-09,PHI,0,26,4,11,1,0,1
Cade Cunningham,DET,PG,2025-11-07,BKN,0,34,1,10,1,0,2
Cade Cunningham,DET,PG,2025-11-05,UTA,1,31,3,10,1,0,3
Cade Cunningham,DET,PG,2025-11-03,MEM,0,33,5,8,0,1,3
Cade Cunningham,DET,PG,2025-11-01,DAL,1,21,6,18,3,0,2
Cade Cunningham,DET,PG,2025-10-29,ORL,1,30,6,10,3,3,1
Cade Cunningham,DET,PG,2025-10-27,CLE,1,12,5,4,0,1,1
Cade Cunningham,DET,PG,2025-10-26,BOS,1,25,3,8,0,1,2
Cade Cunningham,DET,PG,2025-10-24,HOU,0,21,7,9,0,1,3
Cade Cunningham,DET,PG,2025-10-22,CHI,0,23,7,10,1,0,1
Cam Thomas,BKN,SG,2025-11-05,IND,0,0,0,1,0,0,0
Cam Thomas,BKN,SG,2025-11-03,MIN,1,25,2,3,2,0,1
Cam Thomas,BKN,SG,2025-11-02,PHI,1,29,1,1,0,0,4
Cam Thomas,BKN,SG,2025-10-29,ATL,1,19,2,3,1,0,2
Cam Thomas,BKN,SG,2025-10-27,HOU,0,9,1,2,1,0,1
Cam Thomas,BKN,SG,2025-10-26,SAS,0,41,2,0,0,0,5
Cam Thomas,BKN,SG,2025-10-24,CLE,1,33,2,9,0,0,3
Cam Thomas,BKN,SG,2025-10-22,CHA,0,15,1,2,0,1,0
Collin Sexton,CHA,PG,2025-12-03,NYK,0,4,1,2,0,1,0
Collin Sexton,CHA,PG,2025-12-01,BKN,0,15,6,2,1,0,1
Collin Sexton,CHA,PG,2025-11-29,TOR,1,18,1,5,3,1,2
Collin Sexton,CHA,PG,2025-11-28,CHI,1,21,4,3,1,2,1
Collin Sexton,CHA,PG,2025-11-26,NYK,1,15,1,2,0,0,0
Collin Sexton,CHA,PG,2025-11-23,ATL,0,22,0,4,0,0,1
Collin Sexton,CHA,PG,2025-11-22,LAC,1,18,3,4,0,0,0
Collin Sexton,CHA,PG,2025-11-19,IND,0,11,0,5,1,0,0
Collin Sexton,CHA,PG,2025-11-17,TOR,0,17,3,2,0,0,2
Collin Sexton,CHA,PG,2025-11-15,OKC,1,13,4,3,1,0,3
Collin Sexton,CHA,PG,2025-11-14,MIL,0,14,1,4,0,0,2
Collin Sexton,CHA,PG,2025-11-12,MIL,1,16,5,8,2,0,1
Collin Sexton,CHA,PG,2025-11-10,LAL,1,13,0,3,1,0,1
Collin Sexton,CHA,PG,2025-11-04,NOP,0,17,0,5,1,0,2
Collin Sexton,CHA,PG,2025-11-02,UTA,1,10,4,12,0,0,1
Collin Sexton,CHA,PG,2025-11-01,MIN,1,9,2,2,0,0,0
Collin Sexton,CHA,PG,2025-10-30,ORL,1,19,2,4,0,0,3
Collin Sexton,CHA,PG,2025-10-28,MIA,0,18,5,6,0,0,2
Collin Sexton,CHA,PG,2025-10-26,WAS,0,20,2,3,2,0,0
Collin Sexton,CHA,PG,2025-10-25,PHI,0,21,2,7,1,0,3
Collin Sexton,CHA,PG,2025-10-22,BKN,1,15,1,3,1,0,1
Darius Garland,CLE,PG,2025-12-14,CHA,1,26,2,9,1,1,3
Darius Garland,CLE,PG,2025-12-12,WAS,0,18,3,6,2,0,0
Darius Garland,CLE,PG,2025-12-06,GSW,1,17,5,4,2,0,1
Darius Garland,CLE,PG,2025-12-03,POR,1,6,2,4,0,1,1
Darius Garland,CLE,PG,2025-11-30,BOS,1,21,3,8,0,0,4
Darius Garland,CLE,PG,2025-11-28,ATL,0,15,5,10,1,0,1
Darius Garland,CLE,PG,2025-11-23,LAC,1,8,1,8,0,0,0
Darius Garland,CLE,PG,2025-11-21,IND,1,20,2,7,0,0,3
Darius Garland,CLE,PG,2025-11-10,MIA,0,11,5,2,2,0,1
Darius Garland,CLE,PG,2025-11-07,WAS,0,20,2,9,1,0,4
Darius Garland,CLE,PG,2025-11-05,PHI,1,8,2,4,0,0,2
De'Aaron Fox,SAS,PG,2025-12-13,OKC,0,22,2,4,2,1,3
De'Aaron Fox,SAS,PG,2025-12-10,LAL,0,20,4,3,2,0,4
De'Aaron Fox,SAS,PG,2025-12-08,NOP,0,14,4,7,1,0,2
De'Aaron Fox,SAS,PG,2025-12-05,CLE,0,25,5,9,1,0,2
De'Aaron Fox,SAS,PG,2025-12-03,ORL,0,31,5,5,0,0,3
De'Aaron Fox,SAS,PG,2025-12-02,MEM,1,29,4,4,3,0,4
De'Aaron Fox,SAS,PG,2025-11-30,MIN,0,25,2,4,1,0,2
De'Aaron Fox,SAS,PG,2025-11-28,DEN,0,15,1,12,1,1,1
De'Aaron Fox,SAS,PG,2025-11-26,POR,0,37,6,8,3,1,3
De'Aaron Fox,SAS,PG,2025-11-23,PHX,0,26,5,3,0,0,2
De'Aaron Fox,SAS,PG,2025-11-20,ATL,1,26,5,9,3,0,2
De'Aaron Fox,SAS,PG,2025-11-18,MEM,1,26,1,3,2,1,3
De'Aaron Fox,SAS,PG,2025-11-16,SAC,1,28,2,11,1,0,4
De'Aaron Fox,SAS,PG,2025-11-14,GSW,1,24,4,10,3,1,4
De'Aaron Fox,SAS,PG,2025-11-12,GSW,1,13,5,5,0,0,1
De'Aaron Fox,SAS,PG,2025-11-10,CHI,0,21,4,5,0,0,1
De'Aaron Fox,SAS,PG,2025-11-08,NOP,1,24,3,3,1,0,2
Devin Booker,PHX,SG,2025-12-14,LAL,1,27,6,7,1,1,0
Devin Booker,PHX,SG,2025-12-01,LAL,0,11,2,3,0,0,1
Devin Booker,PHX,SG,2025-11-29,DEN,1,24,4,7,1,0,0
Devin Booker,PHX,SG,2025-11-28,OKC,0,21,8,6,1,1,2
Devin Booker,PHX,SG,2025-11-26,SAC,0,19,7,6,1,0,2
Devin Booker,PHX,SG,2025-11-24,HOU,1,18,3,5,1,1,2
Devin Booker,PHX,SG,2025-11-23,SAS,1,24,5,7,1,2,2
Devin Booker,PHX,SG,2025-11-21,MIN,1,16,3,10,1,0,1
Devin Booker,PHX,SG,2025-11-18,POR,0,19,6,5,3,0,1
Devin Booker,PHX,SG,2025-11-16,ATL,1,27,2,7,1,1,0
Devin Booker,PHX,SG,2025-11-13,IND,1,33,5,7,0,0,3
Devin Booker,PHX,SG,2025-11-12,DAL,0,26,3,9,2,0,0
Devin Booker,PHX,SG,2025-11-10,NOP,1,19,0,3,1,0,0
Devin Booker,PHX,SG,2025-11-08,LAC,0,21,10,9,0,0,0
Devin Booker,PHX,SG,2025-11-06,LAC,1,24,6,7,3,0,3
Devin Booker,PHX,SG,2025-11-04,GSW,0,38,3,4,1,0,1
Devin Booker,PHX,SG,2025-11-02,SAS,1,28,2,13,1,0,2
Devin Booker,PHX,SG,2025-10-31,UTA,1,36,6,9,0,1,6
Devin Booker,PHX,SG,2025-10-29,MEM,1,32,4,3,1,1,4
Devin Booker,PHX,SG,2025-10-27,UTA,0,34,5,10,0,1,5
Devin Booker,PHX,SG,2025-10-25,DEN,0,31,3,7,0,0,2
Devin Booker,PHX,SG,2025-10-24,LAC,0,18,3,7,0,0,1
Devin Booker,PHX,SG,2025-10-22,SAC,1,31,5,3,1,0,1
Devin Vassell,SAS,SG,2025-12-13,OKC,0,23,5,4,1,1,4
Devin Vassell,SAS,SG,2025-12-10,LAL,0,8,4,5,3,1,1
Devin Vassell,SAS,SG,2025-12-08,NOP,0,5,3,3,0,0,1
Devin Vassell,SAS,SG,2025-12-05,CLE,0,28,3,3,0,1,7
Devin Vassell,SAS,SG,2025-12-03,ORL,0,15,6,1,0,1,3
Devin Vassell,SAS,SG,2025-12-02,MEM,1,12,5,2,0,1,2
Devin Vassell,SAS,SG,2025-11-30,MIN,0,22,1,3,2,0,1
Devin Vassell,SAS,SG,2025-11-28,DEN,0,35,3,2,1,0,7
Devin Vassell,SAS,SG,2025-11-26,POR,0,23,6,0,1,0,3
Devin Vassell,SAS,SG,2025-11-23,PHX,0,17,4,2,1,2,3
Devin Vassell,SAS,SG,2025-11-20,ATL,1,15,5,3,1,1,3
Devin Vassell,SAS,SG,2025-11-18,MEM,1,10,3,5,2,2,2
Devin Vassell,SAS,SG,2025-11-16,SAC,1,16,3,7,2,0,0
Devin Vassell,SAS,SG,2025-11-14,GSW,1,11,3,2,2,0,1
Devin Vassell,SAS,SG,2025-11-12,GSW,1,15,2,1,0,0,4
Devin Vassell,SAS,SG,2025-11-10,CHI,0,4,4,0,0,0,0
Devin Vassell,SAS,SG,2025-11-08,NOP,1,16,2,0,0,1,4
Devin Vassell,SAS,SG,2025-11-07,HOU,1,15,3,3,4,0,4
Devin Vassell,SAS,SG,2025-11-05,LAL,0,15,3,4,0,0,2
Devin Vassell,SAS,SG,2025-11-02,PHX,0,4,3,2,0,0,0
Devin Vassell,SAS,SG,2025-10-30,MIA,1,17,9,1,0,1,4
Devin Vassell,SAS,SG,2025-10-27,TOR,1,15,3,5,2,0,2
Devin Vassell,SAS,SG,2025-10-26,BKN,1,16,3,1,1,0,4
Devin Vassell,SAS,SG,2025-10-24,NOP,0,23,5,1,1,0,6
Devin Vassell,SAS,SG,2025-10-22,DAL,0,13,3,4,2,0,1
Domantas Sabonis,SAC,C,2025-11-16,SAS,0,17,13,5,3,0,0
Domantas Sabonis,SAC,C,2025-11-14,MIN,0,34,11,3,0,1,1
Domantas Sabonis,SAC,C,2025-11-12,ATL,1,12,5,2,2,0,0
Domantas Sabonis,SAC,C,2025-11-11,DEN,1,19,8,4,0,0,1
Domantas Sabonis,SAC,C,2025-11-09,MIN,1,20,13,3,1,0,0
Domantas Sabonis,SAC,C,2025-11-03,DEN,0,13,17,5,1,0,0
Domantas Sabonis,SAC,C,2025-11-01,MIL,0,24,13,6,1,0,0
Domantas Sabonis,SAC,C,2025-10-29,CHI,0,18,11,6,1,0,1
Domantas Sabonis,SAC,C,2025-10-28,OKC,0,10,18,3,1,1,0
Domantas Sabonis,SAC,C,2025-10-26,LAL,1,10,14,3,3,0,1
Domantas Sabonis,SAC,C,2025-10-24,UTA,1,12,12,1,0,0,0
Donovan Mitchell,CLE,SG,2025-12-14,CHA,1,17,2,7,2,1,1
Donovan Mitchell,CLE,SG,2025-12-12,WAS,0,48,4,4,2,0,8
Donovan Mitchell,CLE,SG,2025-12-06,GSW,1,29,4,3,0,1,7
Donovan Mitchell,CLE,SG,2025-12-05,SAS,1,28,2,8,3,0,1
Donovan Mitchell,CLE,SG,2025-12-03,POR,1,33,5,5,1,0,3
Donovan Mitchell,CLE,SG,2025-12-01,IND,0,43,9,6,0,0,4
Donovan Mitchell,CLE,SG,2025-11-30,BOS,1,18,7,8,3,0,3
Donovan Mitchell,CLE,SG,2025-11-28,ATL,0,42,3,3,1,0,7
Donovan Mitchell,CLE,SG,2025-11-24,TOR,0,17,1,8,1,0,3
Donovan Mitchell,CLE,SG,2025-11-23,LAC,1,37,8,6,1,0,5
Donovan Mitchell,CLE,SG,2025-11-21,IND,1,32,9,5,1,0,4
Donovan Mitchell,CLE,SG,2025-11-19,HOU,1,21,3,2,2,0,3
Donovan Mitchell,CLE,SG,2025-11-17,MIL,1,37,5,7,1,0,4
Donovan Mitchell,CLE,SG,2025-11-15,MEM,1,30,5,5,2,0,4
Donovan Mitchell,CLE,SG,2025-11-13,TOR,1,31,6,6,1,2,2
Donovan Mitchell,CLE,SG,2025-11-10,MIA,0,28,15,8,1,0,3
Donovan Mitchell,CLE,SG,2025-11-08,CHI,1,29,6,6,1,0,5
Donovan Mitchell,CLE,SG,2025-11-07,WAS,0,24,5,5,4,1,4
Donovan Mitchell,CLE,SG,2025-11-05,PHI,1,46,4,8,1,0,6
Donovan Mitchell,CLE,SG,2025-11-02,ATL,1,37,2,5,2,1,8
Donovan Mitchell,CLE,SG,2025-10-29,BOS,0,15,4,6,0,1,5
